"","date","revenue","lag1","lag2","lag3","lag4","lag5","lag6","lag1month","lag2month","lag3month","lag12month","lag1year"
"7964",2022-07-18,5549103,14789409,19060199,14195000,8676713,9346185,14217667,112173137,54634361,44050716,106107260,1135988962
"7965",2022-07-19,6694820,5549103,14789409,19060199,14195000,8676713,9346185,112173137,54634361,44050716,106107260,1135988962
"7966",2022-07-20,4729339,6694820,5549103,14789409,19060199,14195000,8676713,112173137,54634361,44050716,106107260,1135988962
"7967",2022-07-21,4081077,4729339,6694820,5549103,14789409,19060199,14195000,112173137,54634361,44050716,106107260,1135988962
"7968",2022-07-22,26189000,4081077,4729339,6694820,5549103,14789409,19060199,112173137,54634361,44050716,106107260,1135988962
"7969",2022-07-23,23176115,26189000,4081077,4729339,6694820,5549103,14789409,112173137,54634361,44050716,106107260,1135988962
"7970",2022-07-24,18380042,23176115,26189000,4081077,4729339,6694820,5549103,112173137,54634361,44050716,106107260,1135988962
"7971",2022-07-25,7880634,18380042,23176115,26189000,4081077,4729339,6694820,112173137,54634361,44050716,106107260,1135988962
"7972",2022-07-26,9239644,7880634,18380042,23176115,26189000,4081077,4729339,112173137,54634361,44050716,106107260,1135988962
"7973",2022-07-27,6599538,9239644,7880634,18380042,23176115,26189000,4081077,112173137,54634361,44050716,106107260,1135988962
"7974",2022-07-28,6155825,6599538,9239644,7880634,18380042,23176115,26189000,112173137,54634361,44050716,106107260,1135988962
"7975",2022-07-29,9681000,6155825,6599538,9239644,7880634,18380042,23176115,112173137,54634361,44050716,106107260,1135988962
"7976",2022-07-30,12584982,9681000,6155825,6599538,9239644,7880634,18380042,112173137,54634361,44050716,106107260,1135988962
"7977",2022-07-31,9739050,12584982,9681000,6155825,6599538,9239644,7880634,112173137,54634361,44050716,106107260,1135988962
"7978",2022-08-01,4400847,9739050,12584982,9681000,6155825,6599538,9239644,401599339,112173137,54634361,105574959,1135988962
"7979",2022-08-02,4718622,4400847,9739050,12584982,9681000,6155825,6599538,401599339,112173137,54634361,105574959,1135988962
"7980",2022-08-03,3706657,4718622,4400847,9739050,12584982,9681000,6155825,401599339,112173137,54634361,105574959,1135988962
"7981",2022-08-04,3032071,3706657,4718622,4400847,9739050,12584982,9681000,401599339,112173137,54634361,105574959,1135988962
"7982",2022-08-05,4777000,3032071,3706657,4718622,4400847,9739050,12584982,401599339,112173137,54634361,105574959,1135988962
"7983",2022-08-06,6590832,4777000,3032071,3706657,4718622,4400847,9739050,401599339,112173137,54634361,105574959,1135988962
"7984",2022-08-07,4979959,6590832,4777000,3032071,3706657,4718622,4400847,401599339,112173137,54634361,105574959,1135988962
"7985",2022-08-08,2108048,4979959,6590832,4777000,3032071,3706657,4718622,401599339,112173137,54634361,105574959,1135988962
"7986",2022-08-09,2479771,2108048,4979959,6590832,4777000,3032071,3706657,401599339,112173137,54634361,105574959,1135988962
"7987",2022-08-10,1857578,2479771,2108048,4979959,6590832,4777000,3032071,401599339,112173137,54634361,105574959,1135988962
"7988",2022-08-11,2088137,1857578,2479771,2108048,4979959,6590832,4777000,401599339,112173137,54634361,105574959,1135988962
"7989",2022-08-12,3466000,2088137,1857578,2479771,2108048,4979959,6590832,401599339,112173137,54634361,105574959,1135988962
"7990",2022-08-13,5084362,3466000,2088137,1857578,2479771,2108048,4979959,401599339,112173137,54634361,105574959,1135988962
"7991",2022-08-14,3695358,5084362,3466000,2088137,1857578,2479771,2108048,401599339,112173137,54634361,105574959,1135988962
"7992",2022-08-15,1463924,3695358,5084362,3466000,2088137,1857578,2479771,401599339,112173137,54634361,105574959,1135988962
"7993",2022-08-16,1809095,1463924,3695358,5084362,3466000,2088137,1857578,401599339,112173137,54634361,105574959,1135988962
"7994",2022-08-17,1384238,1809095,1463924,3695358,5084362,3466000,2088137,401599339,112173137,54634361,105574959,1135988962
"7995",2022-08-18,1239066,1384238,1809095,1463924,3695358,5084362,3466000,401599339,112173137,54634361,105574959,1135988962
"7996",2022-08-19,2273000,1239066,1384238,1809095,1463924,3695358,5084362,401599339,112173137,54634361,105574959,1135988962
"7997",2022-08-20,3498768,2273000,1239066,1384238,1809095,1463924,3695358,401599339,112173137,54634361,105574959,1135988962
"7998",2022-08-21,2422009,3498768,2273000,1239066,1384238,1809095,1463924,401599339,112173137,54634361,105574959,1135988962
"7999",2022-08-22,942246,2422009,3498768,2273000,1239066,1384238,1809095,401599339,112173137,54634361,105574959,1135988962
"8000",2022-08-23,1090269,942246,2422009,3498768,2273000,1239066,1384238,401599339,112173137,54634361,105574959,1135988962
"8001",2022-08-24,810392,1090269,942246,2422009,3498768,2273000,1239066,401599339,112173137,54634361,105574959,1135988962
"8002",2022-08-25,736068,810392,1090269,942246,2422009,3498768,2273000,401599339,112173137,54634361,105574959,1135988962
"8003",2022-08-26,4046000,736068,810392,1090269,942246,2422009,3498768,401599339,112173137,54634361,105574959,1135988962
"8004",2022-08-27,4713531,4046000,736068,810392,1090269,942246,2422009,401599339,112173137,54634361,105574959,1135988962
"8005",2022-08-28,3019088,4713531,4046000,736068,810392,1090269,942246,401599339,112173137,54634361,105574959,1135988962
"8006",2022-08-29,1013148,3019088,4713531,4046000,736068,810392,1090269,401599339,112173137,54634361,105574959,1135988962
"8007",2022-08-30,1398329,1013148,3019088,4713531,4046000,736068,810392,401599339,112173137,54634361,105574959,1135988962
"8008",2022-08-31,951514,1398329,1013148,3019088,4713531,4046000,736068,401599339,112173137,54634361,105574959,1135988962
"8009",2022-09-01,873085,951514,1398329,1013148,3019088,4713531,4046000,85795927,401599339,112173137,20051756,1135988962
"8010",2022-09-02,2120975,873085,951514,1398329,1013148,3019088,4713531,85795927,401599339,112173137,20051756,1135988962
"8011",2022-09-03,4498900,2120975,873085,951514,1398329,1013148,3019088,85795927,401599339,112173137,20051756,1135988962
"8012",2022-09-04,3638301,4498900,2120975,873085,951514,1398329,1013148,85795927,401599339,112173137,20051756,1135988962
"8013",2022-09-05,2724119,3638301,4498900,2120975,873085,951514,1398329,85795927,401599339,112173137,20051756,1135988962
"8014",2022-09-06,767386,2724119,3638301,4498900,2120975,873085,951514,85795927,401599339,112173137,20051756,1135988962
"8015",2022-09-07,668898,767386,2724119,3638301,4498900,2120975,873085,85795927,401599339,112173137,20051756,1135988962
"8016",2022-09-08,535822,668898,767386,2724119,3638301,4498900,2120975,85795927,401599339,112173137,20051756,1135988962
"8017",2022-09-09,1299475,535822,668898,767386,2724119,3638301,4498900,85795927,401599339,112173137,20051756,1135988962
"8018",2022-09-10,2244368,1299475,535822,668898,767386,2724119,3638301,85795927,401599339,112173137,20051756,1135988962
"8019",2022-09-11,1320735,2244368,1299475,535822,668898,767386,2724119,85795927,401599339,112173137,20051756,1135988962
"8020",2022-09-12,364175,1320735,2244368,1299475,535822,668898,767386,85795927,401599339,112173137,20051756,1135988962
"8021",2022-09-13,468388,364175,1320735,2244368,1299475,535822,668898,85795927,401599339,112173137,20051756,1135988962
"8022",2022-09-14,393207,468388,364175,1320735,2244368,1299475,535822,85795927,401599339,112173137,20051756,1135988962
"8023",2022-09-15,328994,393207,468388,364175,1320735,2244368,1299475,85795927,401599339,112173137,20051756,1135988962
"8024",2022-09-16,762950,328994,393207,468388,364175,1320735,2244368,85795927,401599339,112173137,20051756,1135988962
"8025",2022-09-17,1221329,762950,328994,393207,468388,364175,1320735,85795927,401599339,112173137,20051756,1135988962
"8026",2022-09-18,986041,1221329,762950,328994,393207,468388,364175,85795927,401599339,112173137,20051756,1135988962
"8027",2022-09-19,219799,986041,1221329,762950,328994,393207,468388,85795927,401599339,112173137,20051756,1135988962
"8028",2022-09-20,259791,219799,986041,1221329,762950,328994,393207,85795927,401599339,112173137,20051756,1135988962
"8029",2022-09-21,271082,259791,219799,986041,1221329,762950,328994,85795927,401599339,112173137,20051756,1135988962
"8030",2022-09-22,307552,271082,259791,219799,986041,1221329,762950,85795927,401599339,112173137,20051756,1135988962
"8031",2022-09-23,9912110,307552,271082,259791,219799,986041,1221329,85795927,401599339,112173137,20051756,1135988962
"8032",2022-09-24,6436037,9912110,307552,271082,259791,219799,986041,85795927,401599339,112173137,20051756,1135988962
"8033",2022-09-25,4543814,6436037,9912110,307552,271082,259791,219799,85795927,401599339,112173137,20051756,1135988962
"8034",2022-09-26,1790889,4543814,6436037,9912110,307552,271082,259791,85795927,401599339,112173137,20051756,1135988962
"8035",2022-09-27,2140964,1790889,4543814,6436037,9912110,307552,271082,85795927,401599339,112173137,20051756,1135988962
"8036",2022-09-28,1452576,2140964,1790889,4543814,6436037,9912110,307552,85795927,401599339,112173137,20051756,1135988962
"8037",2022-09-29,1246009,1452576,2140964,1790889,4543814,6436037,9912110,85795927,401599339,112173137,20051756,1135988962
"8038",2022-09-30,2511000,1246009,1452576,2140964,1790889,4543814,6436037,85795927,401599339,112173137,20051756,1135988962
"8039",2022-10-01,3200028,2511000,1246009,1452576,2140964,1790889,4543814,56308771,85795927,401599339,137464941,1135988962
"8040",2022-10-02,1908965,3200028,2511000,1246009,1452576,2140964,1790889,56308771,85795927,401599339,137464941,1135988962
"8041",2022-10-03,612788,1908965,3200028,2511000,1246009,1452576,2140964,56308771,85795927,401599339,137464941,1135988962
"8042",2022-10-04,920913,612788,1908965,3200028,2511000,1246009,1452576,56308771,85795927,401599339,137464941,1135988962
"8043",2022-10-05,695911,920913,612788,1908965,3200028,2511000,1246009,56308771,85795927,401599339,137464941,1135988962
"8044",2022-10-06,1005636,695911,920913,612788,1908965,3200028,2511000,56308771,85795927,401599339,137464941,1135988962
"8045",2022-10-07,4184000,1005636,695911,920913,612788,1908965,3200028,56308771,85795927,401599339,137464941,1135988962
"8046",2022-10-08,4355074,4184000,1005636,695911,920913,612788,1908965,56308771,85795927,401599339,137464941,1135988962
"8047",2022-10-09,2740505,4355074,4184000,1005636,695911,920913,612788,56308771,85795927,401599339,137464941,1135988962
"8048",2022-10-10,1370465,2740505,4355074,4184000,1005636,695911,920913,56308771,85795927,401599339,137464941,1135988962
"8049",2022-10-11,1410127,1370465,2740505,4355074,4184000,1005636,695911,56308771,85795927,401599339,137464941,1135988962
